Ente;Tipo;Provincia;Positivi;Positivi 1000 abitanti;Abitanti;Data;Codice ISTAT;ASL;Delta
Bruzolo;COM;TO;2;1.31;1526;2020/04/05;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/06;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/07;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/08;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/09;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/04/12;001040;TO3;-0.65
Bruzolo;COM;TO;3;1.97;1526;2020/04/13;001040;TO3;1.31
Bruzolo;COM;TO;3;1.97;1526;2020/04/14;001040;TO3;0.0
Bruzolo;COM;TO;3;1.97;1526;2020/04/15;001040;TO3;0.0
Bruzolo;COM;TO;3;1.97;1526;2020/04/16;001040;TO3;0.0
Bruzolo;COM;TO;3;1.97;1526;2020/04/17;001040;TO3;0.0
Bruzolo;COM;TO;3;1.97;1526;2020/04/18;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/19;001040;TO3;-0.66
Bruzolo;COM;TO;2;1.31;1526;2020/04/20;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/21;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/22;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/23;001040;TO3;0.0
Bruzolo;COM;TO;3;1.97;1526;2020/04/24;001040;TO3;0.66
Bruzolo;COM;TO;2;1.31;1526;2020/04/25;001040;TO3;-0.66
Bruzolo;COM;TO;2;1.31;1526;2020/04/26;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/27;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/28;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/29;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/04/30;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/05/01;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/05/02;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/05/03;001040;TO3;0.0
Bruzolo;COM;TO;2;1.31;1526;2020/05/05;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/06;001040;TO3;-0.65
Bruzolo;COM;TO;1;0.66;1526;2020/05/07;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/08;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/09;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/10;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/11;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/12;001040;TO3;0.0
Bruzolo;COM;TO;1;0.66;1526;2020/05/13;001040;TO3;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/25;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/26;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/27;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/28;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/29;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/30;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/03/31;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/01;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/02;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/03;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/04;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/05;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/05;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/06;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/04/07;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/08;005011;AT;1.19
Bubbio;COM;AT;1;1.19;837;2020/04/09;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/12;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/13;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/14;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/15;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/16;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/17;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/18;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/19;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/20;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/21;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/22;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/23;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/24;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/25;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/26;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/27;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/28;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/29;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/04/30;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/01;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/05/02;005011;AT;-1.19
Bubbio;COM;AT;0;0.0;837;2020/05/03;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/05/05;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/05/06;005011;AT;0.0
Bubbio;COM;AT;0;0.0;837;2020/05/07;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/08;005011;AT;1.19
Bubbio;COM;AT;1;1.19;837;2020/05/09;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/10;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/11;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/12;005011;AT;0.0
Bubbio;COM;AT;1;1.19;837;2020/05/13;005011;AT;0.0
Buriasco;COM;TO;3;2.22;1351;2020/03/25;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/03/26;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/03/27;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/03/28;001041;TO3;0.74
Buriasco;COM;TO;4;2.96;1351;2020/03/29;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/03/30;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/03/31;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/01;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/02;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/03;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/04;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/05;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/05;001041;TO3;-0.74
Buriasco;COM;TO;4;2.96;1351;2020/04/06;001041;TO3;0.74
Buriasco;COM;TO;5;3.7;1351;2020/04/07;001041;TO3;0.74
Buriasco;COM;TO;5;3.7;1351;2020/04/08;001041;TO3;0.0
Buriasco;COM;TO;5;3.7;1351;2020/04/09;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/12;001041;TO3;-1.48
Buriasco;COM;TO;3;2.22;1351;2020/04/13;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/14;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/15;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/16;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/17;001041;TO3;0.0
Buriasco;COM;TO;2;1.48;1351;2020/04/18;001041;TO3;-0.74
Buriasco;COM;TO;3;2.22;1351;2020/04/19;001041;TO3;0.74
Buriasco;COM;TO;3;2.22;1351;2020/04/20;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/21;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/22;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/23;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/04/24;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/25;001041;TO3;0.74
Buriasco;COM;TO;4;2.96;1351;2020/04/26;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/27;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/28;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/29;001041;TO3;0.0
Buriasco;COM;TO;4;2.96;1351;2020/04/30;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/05/01;001041;TO3;-0.74
Buriasco;COM;TO;3;2.22;1351;2020/05/02;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/05/03;001041;TO3;0.0
Buriasco;COM;TO;3;2.22;1351;2020/05/05;001041;TO3;0.0
Buriasco;COM;TO;2;1.48;1351;2020/05/06;001041;TO3;-0.74
Buriasco;COM;TO;3;2.22;1351;2020/05/07;001041;TO3;0.74
Buriasco;COM;TO;2;1.48;1351;2020/05/08;001041;TO3;-0.74
Buriasco;COM;TO;2;1.48;1351;2020/05/09;001041;TO3;0.0
Buriasco;COM;TO;2;1.48;1351;2020/05/10;001041;TO3;0.0
Buriasco;COM;TO;2;1.48;1351;2020/05/11;001041;TO3;0.0
Buriasco;COM;TO;2;1.48;1351;2020/05/12;001041;TO3;0.0
Buriasco;COM;TO;1;0.74;1351;2020/05/13;001041;TO3;-0.74
Burolo;COM;TO;0;0.0;1144;2020/03/25;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/26;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/27;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/28;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/29;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/30;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/03/31;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/01;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/02;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/03;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/04;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/05;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/05;001042;TO4;0.87
Burolo;COM;TO;0;0.0;1144;2020/04/06;001042;TO4;-0.87
Burolo;COM;TO;0;0.0;1144;2020/04/07;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/08;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/09;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/12;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/13;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/14;001042;TO4;0.0
Burolo;COM;TO;0;0.0;1144;2020/04/15;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/16;001042;TO4;0.87
Burolo;COM;TO;1;0.87;1144;2020/04/17;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/18;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/19;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/20;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/21;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/22;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/23;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/24;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/25;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/26;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/27;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/28;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/29;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/04/30;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/01;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/02;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/03;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/05;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/06;001042;TO4;0.0
Burolo;COM;TO;1;0.87;1144;2020/05/07;001042;TO4;0.0
Burolo;COM;TO;2;1.75;1144;2020/05/08;001042;TO4;0.88
Burolo;COM;TO;2;1.75;1144;2020/05/09;001042;TO4;0.0
Burolo;COM;TO;2;1.75;1144;2020/05/10;001042;TO4;0.0
Burolo;COM;TO;2;1.75;1144;2020/05/11;001042;TO4;0.0
Burolo;COM;TO;2;1.75;1144;2020/05/12;001042;TO4;0.0
Burolo;COM;TO;2;1.75;1144;2020/05/13;001042;TO4;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/25;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/26;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/27;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/28;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/29;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/30;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/03/31;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/04/01;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/02;002021;VC;1.16
Buronzo;COM;VC;4;4.63;863;2020/04/03;002021;VC;1.15
Buronzo;COM;VC;4;4.63;863;2020/04/04;002021;VC;0.0
Buronzo;COM;VC;4;4.63;863;2020/04/05;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/04/05;002021;VC;-2.31
Buronzo;COM;VC;4;4.63;863;2020/04/06;002021;VC;2.31
Buronzo;COM;VC;4;4.63;863;2020/04/07;002021;VC;0.0
Buronzo;COM;VC;5;5.79;863;2020/04/08;002021;VC;1.16
Buronzo;COM;VC;5;5.79;863;2020/04/09;002021;VC;0.0
Buronzo;COM;VC;4;4.63;863;2020/04/12;002021;VC;-1.16
Buronzo;COM;VC;4;4.63;863;2020/04/13;002021;VC;0.0
Buronzo;COM;VC;4;4.63;863;2020/04/14;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/15;002021;VC;-1.15
Buronzo;COM;VC;3;3.48;863;2020/04/16;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/17;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/18;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/19;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/20;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/21;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/22;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/23;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/24;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/25;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/26;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/27;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/28;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/29;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/04/30;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/05/01;002021;VC;0.0
Buronzo;COM;VC;3;3.48;863;2020/05/02;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/03;002021;VC;-1.16
Buronzo;COM;VC;2;2.32;863;2020/05/05;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/06;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/07;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/08;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/09;002021;VC;0.0
Buronzo;COM;VC;2;2.32;863;2020/05/10;002021;VC;0.0
Buronzo;COM;VC;1;1.16;863;2020/05/11;002021;VC;-1.16
Buronzo;COM;VC;1;1.16;863;2020/05/12;002021;VC;0.0
Buronzo;COM;VC;1;1.16;863;2020/05/13;002021;VC;0.0
Busano;COM;TO;2;1.22;1636;2020/03/25;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/26;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/27;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/28;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/29;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/30;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/03/31;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/01;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/02;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/03;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/04;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/05;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/05;001043;TO4;-0.61
Busano;COM;TO;2;1.22;1636;2020/04/06;001043;TO4;0.61
Busano;COM;TO;2;1.22;1636;2020/04/07;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/08;001043;TO4;0.0
Busano;COM;TO;2;1.22;1636;2020/04/09;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/12;001043;TO4;-0.61
Busano;COM;TO;1;0.61;1636;2020/04/13;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/14;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/15;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/16;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/17;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/18;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/19;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/20;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/21;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/22;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/23;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/24;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/25;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/26;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/27;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/28;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/29;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/04/30;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/01;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/02;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/03;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/05;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/06;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/07;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/08;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/09;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/10;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/11;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/12;001043;TO4;0.0
Busano;COM;TO;1;0.61;1636;2020/05/13;001043;TO4;0.0
Busca;COM;CN;7;0.69;10174;2020/03/25;004034;CN1;0.0
Busca;COM;CN;8;0.79;10174;2020/03/26;004034;CN1;0.1
Busca;COM;CN;10;0.98;10174;2020/03/27;004034;CN1;0.19
Busca;COM;CN;10;0.98;10174;2020/03/28;004034;CN1;0.0
Busca;COM;CN;10;0.98;10174;2020/03/29;004034;CN1;0.0
Busca;COM;CN;10;0.98;10174;2020/03/30;004034;CN1;0.0
Busca;COM;CN;10;0.98;10174;2020/03/31;004034;CN1;0.0
Busca;COM;CN;10;0.98;10174;2020/04/01;004034;CN1;0.0
Busca;COM;CN;11;1.08;10174;2020/04/02;004034;CN1;0.1
Busca;COM;CN;12;1.18;10174;2020/04/03;004034;CN1;0.1
Busca;COM;CN;14;1.38;10174;2020/04/04;004034;CN1;0.2
Busca;COM;CN;14;1.38;10174;2020/04/05;004034;CN1;0.0
Busca;COM;CN;12;1.18;10174;2020/04/05;004034;CN1;-0.2
Busca;COM;CN;14;1.38;10174;2020/04/06;004034;CN1;0.2
Busca;COM;CN;14;1.38;10174;2020/04/07;004034;CN1;0.0
Busca;COM;CN;14;1.38;10174;2020/04/08;004034;CN1;0.0
Busca;COM;CN;15;1.47;10174;2020/04/09;004034;CN1;0.09
Busca;COM;CN;12;1.18;10174;2020/04/12;004034;CN1;-0.29
Busca;COM;CN;10;0.98;10174;2020/04/13;004034;CN1;-0.2
Busca;COM;CN;9;0.88;10174;2020/04/14;004034;CN1;-0.1
Busca;COM;CN;10;0.98;10174;2020/04/15;004034;CN1;0.1
Busca;COM;CN;11;1.08;10174;2020/04/16;004034;CN1;0.1
Busca;COM;CN;14;1.38;10174;2020/04/17;004034;CN1;0.3
Busca;COM;CN;13;1.28;10174;2020/04/18;004034;CN1;-0.1
Busca;COM;CN;15;1.47;10174;2020/04/19;004034;CN1;0.19
Busca;COM;CN;14;1.38;10174;2020/04/20;004034;CN1;-0.09
Busca;COM;CN;14;1.38;10174;2020/04/21;004034;CN1;0.0
Busca;COM;CN;14;1.38;10174;2020/04/22;004034;CN1;0.0
Busca;COM;CN;14;1.38;10174;2020/04/23;004034;CN1;0.0
Busca;COM;CN;14;1.38;10174;2020/04/24;004034;CN1;0.0
Busca;COM;CN;15;1.47;10174;2020/04/25;004034;CN1;0.09
Busca;COM;CN;17;1.67;10174;2020/04/26;004034;CN1;0.2
Busca;COM;CN;17;1.67;10174;2020/04/27;004034;CN1;0.0
Busca;COM;CN;17;1.67;10174;2020/04/28;004034;CN1;0.0
Busca;COM;CN;14;1.38;10174;2020/04/29;004034;CN1;-0.29
Busca;COM;CN;14;1.38;10174;2020/04/30;004034;CN1;0.0
Busca;COM;CN;13;1.28;10174;2020/05/01;004034;CN1;-0.1
Busca;COM;CN;12;1.18;10174;2020/05/02;004034;CN1;-0.1
Busca;COM;CN;12;1.18;10174;2020/05/03;004034;CN1;0.0
Busca;COM;CN;12;1.18;10174;2020/05/05;004034;CN1;0.0
Busca;COM;CN;13;1.28;10174;2020/05/06;004034;CN1;0.1
Busca;COM;CN;13;1.28;10174;2020/05/07;004034;CN1;0.0
Busca;COM;CN;13;1.28;10174;2020/05/08;004034;CN1;0.0
Busca;COM;CN;12;1.18;10174;2020/05/09;004034;CN1;-0.1
Busca;COM;CN;13;1.28;10174;2020/05/10;004034;CN1;0.1
Busca;COM;CN;13;1.28;10174;2020/05/11;004034;CN1;0.0
Busca;COM;CN;13;1.28;10174;2020/05/12;004034;CN1;0.0
Busca;COM;CN;12;1.18;10174;2020/05/13;004034;CN1;-0.1
Bussoleno;COM;TO;2;0.34;5941;2020/03/25;001044;TO3;0.0
Bussoleno;COM;TO;2;0.34;5941;2020/03/26;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/03/27;001044;TO3;0.16
Bussoleno;COM;TO;4;0.67;5941;2020/03/28;001044;TO3;0.17
Bussoleno;COM;TO;4;0.67;5941;2020/03/29;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/03/30;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/03/31;001044;TO3;0.17
Bussoleno;COM;TO;5;0.84;5941;2020/04/01;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/02;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/03;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/04;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/05;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/04/05;001044;TO3;-0.34
Bussoleno;COM;TO;5;0.84;5941;2020/04/06;001044;TO3;0.34
Bussoleno;COM;TO;6;1.01;5941;2020/04/07;001044;TO3;0.17
Bussoleno;COM;TO;6;1.01;5941;2020/04/08;001044;TO3;0.0
Bussoleno;COM;TO;6;1.01;5941;2020/04/09;001044;TO3;0.0
Bussoleno;COM;TO;6;1.01;5941;2020/04/12;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/13;001044;TO3;-0.17
Bussoleno;COM;TO;5;0.84;5941;2020/04/14;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/15;001044;TO3;0.0
Bussoleno;COM;TO;5;0.84;5941;2020/04/16;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/17;001044;TO3;-0.17
Bussoleno;COM;TO;4;0.67;5941;2020/04/18;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/19;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/20;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/21;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/22;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/23;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/04/24;001044;TO3;-0.17
Bussoleno;COM;TO;3;0.5;5941;2020/04/25;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/04/26;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/04/27;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/04/28;001044;TO3;0.17
Bussoleno;COM;TO;5;0.84;5941;2020/04/29;001044;TO3;0.17
Bussoleno;COM;TO;4;0.67;5941;2020/04/30;001044;TO3;-0.17
Bussoleno;COM;TO;4;0.67;5941;2020/05/01;001044;TO3;0.0
Bussoleno;COM;TO;4;0.67;5941;2020/05/02;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/05/03;001044;TO3;-0.17
Bussoleno;COM;TO;3;0.5;5941;2020/05/05;001044;TO3;0.0
Bussoleno;COM;TO;3;0.5;5941;2020/05/06;001044;TO3;0.0
