Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Nole;001166;-1;44;6.449999809265137;2020/05/08
Nomaglio;001167;-1;0;0;2020/05/08
None;001168;-1;22;2.740000009536743;2020/05/08
Novalesa;001169;-1;0;0;2020/05/08
Oglianico;001170;-1;1;0.6700000166893005;2020/05/08
Orbassano;001171;-1;73;3.130000114440918;2020/05/08
Orio Canavese;001172;-1;0;0;2020/05/08
Osasco;001173;-1;0;0;2020/05/08
Osasio;001174;-1;1;1.090000033378601;2020/05/08
Oulx;001175;-1;2;0.5899999737739563;2020/05/08
Ozegna;001176;-1;4;3.259999990463257;2020/05/08
Palazzo Canavese;001177;-1;3;3.5799999237060547;2020/05/08
Pancalieri;001178;-1;3;1.4299999475479126;2020/05/08
Parella;001179;-1;0;0;2020/05/08
Pavarolo;001180;-1;2;1.7599999904632568;2020/05/08
Pavone Canavese;001181;-1;4;1.0399999618530273;2020/05/08
Pecetto Torinese;001183;-1;15;3.7100000381469727;2020/05/08
Perosa Argentina;001184;-1;17;5.360000133514404;2020/05/08
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/05/08
Perrero;001186;-1;0;0;2020/05/08
Pertusio;001187;-1;0;0;2020/05/08
Pessinetto;001188;-1;2;3.240000009536743;2020/05/08
Pianezza;001189;-1;60;3.9000000953674316;2020/05/08
Pinasca;001190;-1;27;9.1899995803833;2020/05/08
Pinerolo;001191;-1;185;5.119999885559082;2020/05/08
Pino Torinese;001192;-1;29;3.450000047683716;2020/05/08
Piobesi Torinese;001193;-1;13;3.4200000762939453;2020/05/08
Piossasco;001194;-1;47;2.559999942779541;2020/05/08
Piscina;001195;-1;8;2.369999885559082;2020/05/08
Piverone;001196;-1;17;12.449999809265137;2020/05/08
Poirino;001197;-1;59;5.670000076293945;2020/05/08
Pomaretto;001198;-1;1;0.9900000095367432;2020/05/08
Pont-Canavese;001199;-1;4;1.2200000286102295;2020/05/08
Porte;001200;-1;5;4.840000152587891;2020/05/08
Pragelato;001201;-1;3;3.869999885559082;2020/05/08
Prali;001202;-1;0;0;2020/05/08
Pralormo;001203;-1;44;23.100000381469727;2020/05/08
Pramollo;001204;-1;1;4.460000038146973;2020/05/08
Prarostino;001205;-1;0;0;2020/05/08
Prascorsano;001206;-1;2;2.6600000858306885;2020/05/08
Pratiglione;001207;-1;0;0;2020/05/08
Quagliuzzo;001208;-1;0;0;2020/05/08
Quassolo;001209;-1;0;0;2020/05/08
Quincinetto;001210;-1;3;2.9100000858306885;2020/05/08
Reano;001211;-1;2;1.1299999952316284;2020/05/08
Ribordone;001212;-1;0;0;2020/05/08
Rivalba;001213;-1;3;2.5999999046325684;2020/05/08
Rivalta di Torino;001214;-1;38;1.8899999856948853;2020/05/08
Riva presso Chieri;001215;-1;8;1.6799999475479126;2020/05/08
Rivara;001216;-1;4;1.5499999523162842;2020/05/08
Rivarolo Canavese;001217;-1;32;2.569999933242798;2020/05/08
Rivarossa;001218;-1;3;1.8799999952316284;2020/05/08
Rivoli;001219;-1;246;5.070000171661377;2020/05/08
Robassomero;001220;-1;8;2.609999895095825;2020/05/08
Rocca Canavese;001221;-1;2;1.1699999570846558;2020/05/08
Roletto;001222;-1;8;3.930000066757202;2020/05/08
Romano Canavese;001223;-1;4;1.5099999904632568;2020/05/08
Ronco Canavese;001224;-1;0;0;2020/05/08
Rondissone;001225;-1;2;1.059999942779541;2020/05/08
Rorà;001226;-1;0;0;2020/05/08
Roure;001227;-1;0;0;2020/05/08
Rosta;001228;-1;6;1.2100000381469727;2020/05/08
Rubiana;001229;-1;12;5.059999942779541;2020/05/08
Rueglio;001230;-1;1;1.2899999618530273;2020/05/08
Salassa;001231;-1;0;0;2020/05/08
Salbertrand;001232;-1;1;1.6200000047683716;2020/05/08
Salerano Canavese;001233;-1;2;4.230000019073486;2020/05/08
Salza di Pinerolo;001234;-1;0;0;2020/05/08
Samone;001235;-1;3;1.899999976158142;2020/05/08
San Benigno Canavese;001236;-1;3;0.5;2020/05/08
San Carlo Canavese;001237;-1;71;17.639999389648438;2020/05/08
San Colombano Belmonte;001238;-1;2;5.650000095367432;2020/05/08
San Didero;001239;-1;1;1.850000023841858;2020/05/08
San Francesco al Campo;001240;-1;7;1.4299999475479126;2020/05/08
Sangano;001241;-1;31;8.260000228881836;2020/05/08
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/05/08
San Gillio;001243;-1;60;18.790000915527344;2020/05/08
San Giorgio Canavese;001244;-1;2;0.7799999713897705;2020/05/08
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/05/08
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/05/08
San Martino Canavese;001247;-1;0;0;2020/05/08
San Maurizio Canavese;001248;-1;65;6.300000190734863;2020/05/08
San Mauro Torinese;001249;-1;102;5.389999866485596;2020/05/08
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/05/08
San Ponso;001251;-1;0;0;2020/05/08
San Raffaele Cimena;001252;-1;6;1.9199999570846558;2020/05/08
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/05/08
San Secondo di Pinerolo;001254;-1;11;3.0399999618530273;2020/05/08
Sant'Ambrogio di Torino;001255;-1;15;3.190000057220459;2020/05/08
Sant'Antonino di Susa;001256;-1;9;2.119999885559082;2020/05/08
Santena;001257;-1;36;3.3499999046325684;2020/05/08
Sauze di Cesana;001258;-1;0;0;2020/05/08
Sauze d'Oulx;001259;-1;3;2.740000009536743;2020/05/08
Scalenghe;001260;-1;4;1.2200000286102295;2020/05/08
Scarmagno;001261;-1;9;10.84000015258789;2020/05/08
Sciolze;001262;-1;1;0.6899999976158142;2020/05/08
Sestriere;001263;-1;1;1.0700000524520874;2020/05/08
Settimo Rottaro;001264;-1;1;2.119999885559082;2020/05/08
Settimo Torinese;001265;-1;183;3.890000104904175;2020/05/08
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/05/08
Sparone;001267;-1;3;3.0899999141693115;2020/05/08
Strambinello;001268;-1;0;0;2020/05/08
Strambino;001269;-1;1;0.1599999964237213;2020/05/08
Susa;001270;-1;29;4.639999866485596;2020/05/08
Tavagnasco;001271;-1;0;0;2020/05/08
Torino;001272;-1;3258;3.7200000286102295;2020/05/08
Torrazza Piemonte;001273;-1;9;3.0399999618530273;2020/05/08
Torre Canavese;001274;-1;2;3.3299999237060547;2020/05/08
Torre Pellice;001275;-1;12;2.619999885559082;2020/05/08
Trana;001276;-1;13;3.4000000953674316;2020/05/08
Traversella;001278;-1;1;3.0899999141693115;2020/05/08
Traves;001279;-1;4;7.599999904632568;2020/05/08
Trofarello;001280;-1;85;7.829999923706055;2020/05/08
Usseaux;001281;-1;0;0;2020/05/08
Usseglio;001282;-1;0;0;2020/05/08
Vaie;001283;-1;2;1.4199999570846558;2020/05/08
Val della Torre;001284;-1;15;3.8299999237060547;2020/05/08
Valgioie;001285;-1;1;1.0399999618530273;2020/05/08
Vallo Torinese;001286;-1;2;2.5799999237060547;2020/05/08
Valperga;001287;-1;51;16.690000534057617;2020/05/08
Valprato Soana;001288;-1;0;0;2020/05/08
Varisella;001289;-1;4;4.820000171661377;2020/05/08
Vauda Canavese;001290;-1;0;0;2020/05/08
Venaus;001291;-1;0;0;2020/05/08
Venaria Reale;001292;-1;132;3.930000066757202;2020/05/08
Verolengo;001293;-1;8;1.649999976158142;2020/05/08
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/05/08
Vestignè;001295;-1;2;2.509999990463257;2020/05/08
Vialfrè;001296;-1;0;0;2020/05/08
Vidracco;001298;-1;0;0;2020/05/08
Vigone;001299;-1;2;0.38999998569488525;2020/05/08
Villafranca Piemonte;001300;-1;8;1.7300000190734863;2020/05/08
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/05/08
